id,date,views,forwards,edit_date,item,item_name,address,amount,currency
4847,2022-07-31,1854,1,2022-08-09,0-H259, حويلي , مزارشريف : عقب مزار هوتل, فروش | 23000$ با جور آمد   ,Dollar
4841,2022-07-31,1888,0,2022-08-06,1-K18, زمین  , کابل: کارته پروان," فروش | 137,000$",Dollar
4839,2022-07-30,1914,1,2022-07-31,1-K17, زمین  , کابل: استگاه بی بی مهرو," فروش | $35,000",Dollar
4837,2022-07-30,1864,1,,0-K141, زمين , مزارشريف : گذر گله چنار, فروش | في متر 80$ با جور آمد   ,Dollar
4832,2022-07-30,1818,1,2022-07-30,0-H257, حويلي , مزارشريف : شهرك خالد, فروش | 62000$ با جور آمد   ,Dollar
4820,2022-07-30,1766,0,2022-07-30,0-K137, زمين , مزارشريف : عقب گمرك, فروش | في متر 90$ با جور آمد   ,Dollar
4816,2022-07-30,1733,0,2022-08-07,1-K16, زمین  , کابل: شیرپور," فروش | 65,000$",Dollar
4814,2022-07-29,1754,0,2022-08-04,1-B19, بلاک  , کابل: قلعه نجارا ," فروش | $55,000",Dollar
4807,2022-07-29,1677,1,2022-08-05,0-H256, حويلي , مزارشريف : نورخدا بلاك 3, فروش | 13000$ با جور آمد   ,Dollar
4797,2022-07-29,1771,0,2022-07-29,1-HG6, حویلی  , کابل: کوته سنگی, فروش | ‌42 لک افغانی ,HT
4791,2022-07-28,1808,0,2022-08-02,1-A1, بلاک  ," کابل: ناحیه 11, "," فروش | 290,000$",Dollar
4786,2022-07-28,1764,1,2022-08-02,0-H160, حويلي , مزارشريف : شهرك خالد, فروش | 30000$ با جور آمد   ,Dollar
4777,2022-07-28,1766,0,2022-07-29,0-K140, زمين , مزارشريف : پروژه اس, فروش | في متر 65$ با جور آمد   ,Dollar
4775,2022-07-28,1796,0,2022-08-13,1-B18, بلاک  , کابل: سرک 5 تایمنی ," فروش | 25,000$",Dollar
4773,2022-07-27,1824,1,2022-08-30,0-H255, حويلي , مزارشريف : چوك جهاد, فروش | 65000$ با جور آمد   ,Dollar
4764,2022-07-27,1855,1,2022-07-27,0-H239, حويلي , مزارشريف : دروازه شاديان, فروش | 85000$ با جور آمد   ,Dollar
4756,2022-07-27,1794,0,2022-07-27,1-H33, حویلی  , کابل: میدان هوایی," فروش |‌  35,000$ دالر ",Dollar
4751,2022-07-26,1857,1,2022-07-27,0-D8, دفتر , مزارشريف : چوك سنچاركي, سرقلفي | 18000$ با جور آمد   ,Dollar
4745,2022-07-26,1860,0,2022-07-26,0-K104, زمين , مزارشريف : عده شبرغان, فروش | في متر 100$ با جور آمد   ,Dollar
4743,2022-07-26,1807,1,2022-07-26,0-B33, بلاك , مزارشريف : شهرك خالد, فروش | 16000$ با جور آمد   ,Dollar
4737,2022-07-25,1909,2,2022-07-25,0-K136, زمين , مزارشريف : شهر نو, فروش | في متر 13.5$ با جور آمد   ,Dollar
4730,2022-07-25,1864,0,2022-07-25,0-H217, حويلي , مزارشريف : كابل فلز, فروش | في متر 350$ با جور آمد   ,Dollar
4726,2022-07-24,1935,0,2022-09-29,0-H180, حويلي , مزارشريف : زراعت، نوآباد, فروش | 30000$ با جور آمد   ,Dollar
4718,2022-07-24,1852,0,2022-07-24,0-B38, بلاك , مزارشريف : چوك جهاد, فروش | 18000$ با جور آمد   ,Dollar
4710,2022-07-24,1828,0,2022-07-26,1-H32, حویلی  , کابل: کارته نوع," فروش |‌  70,000$ دالر ",Dollar
4703,2022-07-23,1930,0,2022-07-23,0-H254, حويلي , مزارشريف : كارته خراسان, فروش | 22000$ با جور آمد   ,Dollar
4699,2022-07-23,1918,2,2022-09-29,0-H253, حويلي , مزارشريف : شهرك خالد, فروش | 34000$ با جور آمد   ,Dollar
4692,2022-07-23,1866,0,2022-07-23,1-B17, بلاک  , کابل: تایمنی ," فروش | $30,000",Dollar
4685,2022-07-23,1838,0,2022-08-06,0-RH1, حويلي , مزارشريف : شهر نو, كرايه | 6000 افغاني با جور آمد   ,AF
4679,2022-07-21,1972,0,2022-07-21,0-K139, زمين , مزارشريف : شورتاكزار, فروش | في متر 175$ با جور آمد   ,Dollar
4677,2022-07-21,1991,0,2022-07-24,0-K111, زمين , مزارشريف : بابه يادگار, فروش | في متر75 $ با جور آمد   ,Dollar
4674,2022-07-20,1961,0,2022-07-27,0-H233, حويلي , مزارشريف : كارته صلح, فروش | 80000$ با جور آمد   ,Dollar
4658,2022-07-20,1867,0,,0-B48, بلاك , مزارشريف : كوچه هجده چمن, فروش | 40000$ با جور آمد   ,Dollar
4649,2022-07-20,1826,0,2022-07-23,1-K15, زمین  , کابل: ناحیه 17, فروش |8 لک افغانی,HT
4647,2022-07-19,1866,1,2022-07-21,0-K138, زمين , مزارشريف : كارته صلح, فروش | 90000$ با جور آمد   ,Dollar
4642,2022-07-19,1883,0,2022-07-20,0-H252, حويلي , مزارشريف : شهرك خالد, فروش | 25000$ با جور آمد   ,Dollar
4636,2022-07-19,1854,0,2022-07-19,0-H200, حويلي , مزارشريف : گذر چغدك, فروش | 85000$ با جور آمد   ,Dollar
4623,2022-07-18,1884,2,2022-07-18,0-H120, حويلي , مزارشريف : شهرك خالد, فروش | 30000$ با جور آمد   ,Dollar
4615,2022-07-18,1785,0,2022-07-18,0-H251, حويلي , مزارشريف : شهرك خالد, فروش | 68000$ با جور آمد   ,Dollar
4601,2022-07-18,1694,0,2022-07-19,1-K14, زمین  , کابل: ارزان قیمت, فروش |8 لک افغانی,HT
4599,2022-07-17,1791,0,,0-H250, حويلي , مزارشريف : شهرك خالد, فروش | 80000$ با جور آمد   ,Dollar
4588,2022-07-17,1746,3,,0-H249, حويلي , مزارشريف : شهرك خالد, فروش | 35000$ با جور آمد   ,Dollar
4577,2022-07-17,1717,0,2022-07-17,1-B16, بلاک  , کابل: کارته پروان," فروش | $30,000",Dollar
4560,2022-07-16,1736,0,2022-09-12,1-DK1, دکان  , کابل: دهبوری, کرایه | 3 الي 8 هزار افغاني,AF
4543,2022-07-13,1919,1,2022-07-14,1-K13, زمین  , کابل: ارزان قیمت, فروش | 18 لک افغانی,HT
4530,2022-07-12,1749,0,2022-07-14,1-K12, زمین  , کابل: دشت برچی, فروش | 32 لک افغانی,HT
4523,2022-07-10,1817,0,2022-07-11,1-H31, حویلی  , کابل: گذشته از پل کمپنی, فروش | 14 لک افغانی,HT
4474,2022-07-04,1707,0,2022-07-05,1-H30, حویلی  , کابل: ناحیه ۵," فروش | $42,000",Dollar
4456,2022-07-04,1556,0,,, حویلی  , کابل: ناحیه 17,فروش | $50 هزار دالر     ,Dollar
4450,2022-07-03,1611,0,,, آپارتمان  , کابل: میوند لاهوری,گروی | 12 لک افغانی     ,HT
4424,2022-07-02,1602,0,2022-07-03,1-H28, حویلی  , کابل: دارلامان," فروش | 60,000$    ",Dollar
4415,2022-07-02,1606,0,2022-07-02,0-H233, حويلي, مزارشریف: كارته صلح," فروش | $80,000",Dollar
4392,2022-07-01,1547,0,2022-07-01,1-BG1, آپارتمان  , کابل: شهرک امارات,"گروی | $8,000    ",Dollar
4390,2022-07-01,1549,0,2022-07-01,0-K114, زمین , مزارشریف: سید آباد    ," فروش | 280,000$ با جور آمد   ",Dollar
4368,2022-06-29,1492,1,2022-06-29,0-B45, بلاك , کارته بخاطر," فروش | 36,000$ با جور آمد   ",Dollar
4346,2022-06-28,1624,0,2022-06-28,1-K10, زمین  , کابل: بند قرغه, فروش | 57 لک با جور آمد    ,HT
4344,2022-06-28,1538,0,2022-06-28,0-H177, حويلي, مزارشریف: شورتاكذار," فروش | 88,000$ باجورأمد",Dollar
4336,2022-06-27,1501,1,2022-06-27,0-H242, حويلي , مزارشريف : شهرک خالد ," فروش | 45,000$ با جور آمد   ",Dollar
4334,2022-06-27,1514,1,,1-H25, حویلی  ," کابل: ناحیه 9 , یکه توت"," فروش | 20,000$    ",Dollar
4282,2022-06-24,1472,0,2022-06-24,1-K7, زمین  , کابل: بهارستان," فروش | 40,000$ با جور آمد    ",Dollar
4139,2022-06-16,1462,0,,1-B7, 20 آپارتمان فروشی , کابل: چهاراهی لب جر ," فروش | 35,000$ با جور آمد",Dollar
4014,2022-06-10,1334,0,2022-06-10,1-H1, حویلی , کابل: چهلستون، ناحیه ۷," فروش | 90,000$ با جور آمد   ",Dollar
3913,2022-06-07,1289,1,2022-06-07,0-K118, زمين , مزارشريف : قريه پلاس پوش, فروش | 12 لك افغاني با جور آمد   ,HT
3897,2022-06-06,1303,2,,0-H113, حویلی , مزارشريف : شهرك خالد, فروش | 35000$ با جور آمد   ,Dollar
3855,2022-06-04,1367,1,2022-06-05,1-B5, آپارتمان VIP , کابل: گولایی جمهوریت," فروش | 115,000$ با جور آمد   ",Dollar
3846,2022-06-04,1413,0,2022-06-04,0-H177, حويلي, مزارشریف: شورتاكذار, فروش | 90000$ باجورأمد,Dollar
3836,2022-06-04,1404,0,2022-06-04,0-H234, حويلي, مزارشریف: كارته مامورين, فروش | في متر 500$ باجورأمد,Dollar
3833,2022-06-04,1412,0,2022-06-07,0-H115, حويلي , شهرك خالد," فروش | 55,000$ با جور آمد   ",Dollar
3816,2022-06-04,1363,0,2022-06-04,1-K4, زمین  , کابل: ارزان، قیمت،," فروش | 52,000$ با جور آمد    ",Dollar
3814,2022-06-03,1401,0,2022-08-07,1-H9, حویلی, کابل: سرک دارلامان ," فروش | 75,000$ با جور آمد   ",Dollar
3808,2022-06-03,1454,3,2022-06-03,0-H76, حويلي, مزارشریف: دشت شور, فروش | 35000$,Dollar
3799,2022-06-03,1384,0,,1-B4, آپارتمان فروشی," کابل: ناحیه 11, خیرخانه"," فروش | 35,000$ با جور آمد   ",Dollar
3792,2022-06-03,1323,1,,0-H103, حويلي, مزارشریف: كارته صلح, فروش | 130000$,Dollar
3785,2022-06-02,1413,0,2022-06-02,1-H8, حویلی, کابل: سرک دارلامان ," فروش | 75,000$ با جور آمد   ",Dollar
3779,2022-06-02,1374,2,2022-06-02,0-H233, حويلي, مزارشریف: كارته صلح, فروش | 90000$,Dollar
3767,2022-06-02,1343,0,,1-B3, آپارتمان فروشی, کابل: ناحیه 17," فروش | 25,000$ با جور آمد   ",Dollar
3759,2022-06-02,1401,1,2022-06-02,1-H12, حویلی, کابل: ارزان قیمت ," فروش | 180,000$ با جور آمد   ",Dollar
3753,2022-06-01,1452,1,,1-BK1, بلاک کرایی, کابل: برج عزیزی," کرایی | 12,000 af با جور آمد   ",AF
3747,2022-06-01,1427,0,,0-H231, حویلی , مزار: پروژه همدرد, فروش |13 لک با جور آمد   ,HT
3742,2022-06-01,1467,1,2022-06-01,1-H6, حویلی, کابل: کارته نو, فروش | 15 لک با جور آمد   ,HT
3740,2022-05-31,1504,3,2022-05-31,0-H230, حویلی , مزار: کارته بخدی, فروش | 230$ متر با جور آمد   ,Dollar
3738,2022-05-31,1458,1,,1-H5, حویلی, کابل: قرغه, فروش | 35 لک با جور آمد   ,HT
3732,2022-05-31,1451,0,2022-05-31,0-H229, حویلی , مزار: کارته وحدت, فروش | 10 لک با جور آمد   ,HT
3723,2022-05-31,1371,1,2022-05-31,0-K109, زمین تانک تیل, مزارشریف: نساجی, فروش | فی متر 170$  ,Dollar
3721,2022-05-31,1386,1,,1-B2, بلاک فروشی , کابل: بلاک های تهیه مسکن،," فروش | 16,000$ با جور آمد   ",Dollar
3719,2022-05-30,1403,0,2022-05-31,0-H157, حویلی , مزار: قلعه خان," فروش | 25,000$ با جور آمد   ",Dollar
3716,2022-05-30,1410,0,,1-HG2, حویلی گروی, کابل: چهلستون، سرک نوع," گروی | 35,000$ با جور آمد   ",Dollar
3710,2022-05-30,1362,0,,1-HG1, حویلی گروی, کابل: ارزان قیمت," گروی | 12,000$ با جور آمد   ",Dollar
3708,2022-05-30,1402,0,2022-05-30,0-B41, بلاک ," کابل فلز, مسجد سفید "," فروش | 25,000$ با جور آمد   ",Dollar
3701,2022-05-29,1413,2,,0-H228, حویلی , کابل فلز  ," فروش | 35,000$ با جور آمد   ",Dollar
3692,2022-05-29,1477,0,2022-05-29,0-K128, زمین , مزارشریف: نوشاد , فروش | فی متر $67  ,Dollar
3689,2022-05-28,1446,1,2022-05-28,0-H182, حویلی , بخدی2 ، سرک قیر ," فروش | 130,000$ با جور آمد   ",Dollar
3681,2022-05-28,1499,1,,0-K127, زمین , مزارشریف: چهاراهی محب , فروش | فی متر $380  ,Dollar
3679,2022-05-28,1493,0,2022-09-16,1-H1, حویلی , کابل: چهلستون، ناحیه ۷," فروش | 90,000$ با جور آمد   ",Dollar
3673,2022-05-27,1558,0,,1-K3, زمین نبش  , کابل: ناحیه 4، سرک ۵ تایمنی،, فروش | 270$ فی متر    ,Dollar
3671,2022-05-27,1494,0,2022-06-22,0-H201, حویلی , بخدی، سرک قیر," فروش | 70,000$ با جور آمد   ",Dollar
3664,2022-05-26,1492,0,2022-05-26,0-H209, حویلی , چهل متره آشیانه," فروش | 315,000$ با جور آمد   ",Dollar
3654,2022-05-26,1410,0,,1-B1, بلاک های فروشی , کابل: ناحیه 4، سرک سلیم کاروان،," اتاق 4 | 70,000$ با جور آمد   ",Dollar
3648,2022-05-26,1485,0,2022-05-26,1-H4, حویلی , کابل: ناحیه 11، قلعه نجارا،," فروش | 250,000 با جور آمد   ",AF
3645,2022-05-26,1470,0,2022-05-28,0-K126, زمین , مزارشریف: کارته صلح , فروش | فی متر $200   ,Dollar
3643,2022-05-25,1499,0,2022-05-25,0-K125, زمین , مزارشریف: بابه یادگار , فروش | فی متر 270$   ,Dollar
3641,2022-05-25,1552,0,2022-05-25,1-K2, زمین لب سرک  , کابل: ناحیه 4، سرک ۵ تایمنی،," فروش | 270,000$ با جور آمد   ",Dollar
3631,2022-05-24,1504,0,,1-K1, زمین لب سرک  , کابل: ناحیه 11، قلعه نجارا،, فروش | 4 لک دالر با جور آمد   ,HT
3629,2022-05-24,1478,0,2022-05-24,0-K123, زمین , مقابل تانک تیل سادات," فروش | 70,000$ با جور آمد   ",Dollar
3626,2022-05-24,1506,0,2022-05-28,1-H3, حویلی , کابل: ناحیه 11، قلعه نجارا،," فروش | 370,000$ با جور آمد   ",Dollar
3624,2022-05-24,1487,0,2022-05-25,0-BG14, بلاک , مزارشریف: کارته سینا," گروی | 4,000 با جور آمد   ",AF
3614,2022-05-23,1562,4,2022-06-26,0-B34, بلاک , مزارشریف: بابه يادگار," فروش | 34,000$ با جور آمد   ",Dollar
3604,2022-05-23,1590,5,2022-05-23,0-h144, حویلی , شهرک خالد: قسمت 2," فروش | 149,500 با جور آمد   ",Dollar
3594,2022-05-22,1606,1,2022-05-22,0-h208, حویلی , مزارشریف: نوبهار," فروش | 149,500$ با جور آمد   ",Dollar
3581,2022-05-22,1583,2,2022-05-25,0-H138, حویلی , شهرک خالد," فروش | 50,000$ با جور آمد   ",Dollar
3571,2022-05-21,1599,0,2022-05-22,0-K121, زمين , مزارشريف: گذر عزیز آباد, فروش | 120$ فی متر   ,Dollar
3569,2022-05-21,1622,0,2022-06-29,0-K122,  زمين نبش , مزارشريف: گذر عزیز آباد, فروش | 400$ فی متر   ,Dollar
3567,2022-05-20,1627,1,2022-05-20,0-H227, حويلي , دشت شور," فروش | 45,000$ با جور آمد   ",Dollar
3553,2022-05-19,1623,0,2022-11-12,0-K120, زمين , مزارشريف: گذر عزیز آباد, فروش | 200$ فی متر   ,Dollar
3551,2022-05-18,1715,0,2022-05-19,0-BG13, بلاک , مزارشریف: گذر هجده چمن , گروی | 10000$ با جور آمد   ,Dollar
3545,2022-05-18,1599,1,2022-05-18,0-B40, بلاك , چوك فردوسي, فروش | 42000$ به اقساد 2 ساله با جور آمد   ,Dollar
3537,2022-05-17,1564,0,2022-05-17,0-H115, حويلي , شهرك خالد," فروش | 55,000$ با جور آمد   ",Dollar
3527,2022-05-17,1581,2,2022-05-17,0-K119, زمين , مزارشريف: گذشته از کمر بند سابقه, فروش |35 $ فی متر   ,Dollar
3525,2022-05-16,1508,0,2022-05-17,0-H159, حويلي , شهرك خالد," فروش | 45,000$ با جور آمد   ",Dollar
3510,2022-05-16,1449,0,2022-05-21,1-H2, حویلی , کابل: ناحیه ۹، خواجه رواش," فروش | 75,000$ با جور آمد   ",Dollar
3503,2022-05-16,1384,1,2022-05-22,0-K118, زمين , مزارشريف: قريه پلاس پوش, فروش | 17000$ با جور آمد   ,Dollar
3495,2022-05-15,1443,2,2022-05-15,0-H202, حويلي , شهرك خالد, فروش | 25000$ با جور آمد   ,Dollar
3484,2022-05-14,1404,0,2022-11-12,0-K118, زمين , مزارشريف: قريه پلاس پوش, فروش | 17000$ با جور آمد   ,Dollar
3475,2022-05-14,1309,0,2022-11-12,0-H226, حويلي , بلخ: جوار هوتل طلوع, فروش | 79000$ با جور آمد   ,Dollar
3469,2022-05-14,1327,0,2022-08-15,1-H1, حویلی , کابل: چهلستون، ناحیه ۷," فروش | 90,000$ با جور آمد   ",Dollar
3463,2022-05-13,1458,0,2022-05-13,0-K111, زمين , بابه يادگار, فروش | في متر 80$ با جور آمد   ,Dollar
3461,2022-05-12,1527,1,2022-05-12,0-H187, حویلی ، فروش عاجل, شهرك خالد , فروش | 32500$ با جور آمد   ,Dollar
3448,2022-05-12,1327,3,2022-05-12,0-HG45, حویلی , گذر حيات, گرو | 12000$ با جور آمد   ,Dollar
3440,2022-05-12,1377,0,2022-05-12,0-B39, بلاك , جوار قنسل ترکیه," فروش | 18,000$ با جور آمد   ",Dollar
3433,2022-05-11,1345,0,2022-05-11,0-H159, حویلی , شهرك خالد, فروش | 45000$ با جور آمد   ,Dollar
3421,2022-05-11,1401,0,2022-05-13,0-H225, حویلی , سرک تالار ," فروش | 40,000$ با جور آمد   ",Dollar
3415,2022-05-10,1427,0,,0-H224, حویلی , گذر مارمل ," فروش | 50,000$ با جور آمد   ",Dollar
3405,2022-05-10,1449,0,2022-05-10,0-H223, حویلی , گذر چتگري ," فروش | 20,000$ با جور آمد   ",Dollar
3398,2022-05-09,1451,0,2022-05-09,0-H200, حویلی , گذر چغدک ," فروش | 90,000$ با جور آمد   ",Dollar
3388,2022-05-09,1518,2,2022-05-16,0-H149, حویلی , کارته خراسان ," فروش | 130,000$ با جور آمد   ",Dollar
3366,2022-05-08,1552,1,2022-05-09,0-H199, حویلی ,کارته سینا ," فروش | 135,000 با جور آمد   ",Dollar
3350,2022-05-08,1530,1,2022-11-12,0-h204, حویلی , شهرک خالد," فروش | 30,000$ با جور آمد   ",Dollar
3342,2022-05-07,1551,3,2022-05-07,0-K117, زمین , مزارشریف: سرک کابل مزار  , فروشی | 55 لک با جور آمد   ,HT
3340,2022-05-07,1577,1,2022-05-07,0-H203, حویلی , مزارشریف: شهرک خالد  ," فروشی | 55,000$ با جور آمد   ",Dollar
3330,2022-05-06,1573,0,,0-H222, حویلی , مزارشریف: شهرک خالد  ," فروشی | 72,000$ با جور آمد   ",Dollar
3311,2022-05-05,1708,4,2022-11-12,0-H198, حویلی , مزارشریف: کارته آریانا ام لبلاد   ," فروشی | 160,000 با جور آمد   ",Dollar
3291,2022-05-04,1670,2,2022-05-04,0-H193, حویلی , مزارشریف: شهرک خالد ," فروشی | 25,000$ با جور آمد   ",Dollar
3283,2022-05-01,2050,0,2022-05-01,0-K32, زمین , مزارشریف: کمر بند کهنه بلخ  , فروش | 22$ فی متر   ,Dollar
3280,2022-04-30,1948,1,2022-04-30,0-K46, زمین , مزارشریف: ایشانی , فروش | 40$ فی متر   ,Dollar
3278,2022-04-29,1905,1,2022-04-30,0-H221, حویلی , مزارشریف: دروازه شادیان ," فروشی | 50,000$ با جور آمد   ",Dollar
3270,2022-04-29,1772,0,2022-04-29,0-h167, حویلی , مزارشریف: نوآباد ," فروشی | 36,000$ با جور آمد   ",Dollar
3260,2022-04-28,1759,0,2022-04-28,0-K42, زمین , مزارشریف: شهرک صفا ," فروش | 12,000$ فی متر   ",Dollar
3258,2022-04-27,1772,0,2022-04-27,0-B38, بلاک , مزارشریف: چهاراهی جهاد ," فروش | 18,000$ فی متر   ",Dollar
3252,2022-04-27,1770,0,2022-04-29,0-B37, بلاک , مزارشریف: کوچه قابله پروین ," فروش | 45,000$ فی متر   ",Dollar
3243,2022-04-26,1734,0,,0-B36, بلاک , مزارشریف: چهاراهی جهاد ," فروش | 35,000$ فی متر   ",Dollar
3241,2022-04-26,1684,1,2022-05-05,0-K26, زمین , مزارشریف: شهرک خالد ," فروش | 35,000$ فی متر   ",Dollar
3239,2022-04-26,1642,0,,0-K8, زمین , مزارشریف: گذر چیتگری , فروش | 140$ فی متر   ,Dollar
3237,2022-04-25,1682,1,2022-04-25,0-h187, حویلی , مزارشریف: شهرک خالد  ," فروش | 35,000$ با جور آمد   ",Dollar
3228,2022-04-25,1719,1,2022-04-25,0-H189, حویلی , مزارشریف: شهرک خالد ," فروش | 75,000$ با جور آمد   ",Dollar
3217,2022-04-24,1668,0,2022-04-25,0-H157, حویلی , مزارشریف: قلعه خان      ," فروش | 26,000$ با جور آمد   ",Dollar
3211,2022-04-23,1677,0,2022-11-12,0-H88, حویلی , مزارشریف: شهرک خالد   ," فروش | 55,000$ با جور آمد   ",Dollar
3201,2022-04-23,1601,0,2022-04-25,0-K116, زمین , مزارشریف: شهرک خالد    ," فروش | 15,000$ با جور آمد   ",Dollar
3199,2022-04-23,1641,0,2022-04-23,0-K114, زمین , مزارشریف: سید آباد    ," فروش | 370,000$ با جور آمد   ",Dollar
3194,2022-04-22,1661,1,2022-04-22,0-B35, بلاک , مزارشریف: چهار راه کابل فلز      ," فروش | 23,000$ با جور آمد   ",Dollar
3185,2022-04-22,1615,1,2022-11-12,0-K115, زمین , مزارشریف: گذر حیات    ," فروش | 23,000$ با جور آمد   ",Dollar
3182,2022-04-21,1622,0,2022-05-14,0-H153, حویلی , مزارشریف: عزیز آباد    , فروش | 170$ با جور آمد   ,Dollar
3177,2022-04-21,1610,1,2022-04-21,0-H129, حویلی , مزارشریف: کمر بند کهنه    ," فروش | 8,000$ با جور آمد   ",Dollar
3169,2022-04-20,1615,2,2022-04-20,0-H135, حویلی , مزارشریف: کمر بند سیاه گرد    ," فروش | 20,000$ با جور آمد   ",Dollar
3154,2022-04-20,1549,0,2022-04-20,0-B34, بلاک , مزارشریف: بابه يادگار, فروش | 37500$ با جور آمد   ,Dollar
3142,2022-04-20,1591,1,2022-04-20,0-H107, حویلی , مزارشریف: شهرک خالد    ," فروش | 70,000$ با جور آمد   ",Dollar
3133,2022-04-19,1573,0,2022-04-19,0-H103, حویلی , مزارشریف: کارته صلح    ," فروش | 135,000$ با جور آمد   ",Dollar
3127,2022-04-19,1553,1,2022-04-19,0-H219, حویلی , مزارشریف: سرک معدن نمک   ," فروش | 55,000$ با جور آمد   ",Dollar
3120,2022-04-19,1497,0,2022-04-19,0-H58, حویلی , مزارشریف: کارته زراعت   ," فروش | 90,000$ با جور آمد   ",Dollar
3101,2022-04-18,1540,1,2022-04-18,0-H176, حویلی , مزارشریف: دشت شور   ," فروش | 36,000$ با جور آمد   ",Dollar
3080,2022-04-18,1566,2,2022-05-08,0-H90, حویلی , مزارشریف: چغدک   ," فروش | 28,000$ با جور آمد   ",Dollar
3078,2022-04-17,1537,0,2022-04-17,0-K112, زمین , مزارشریف: چوک محب , فروش | 850$ فی متر   ,Dollar
3072,2022-04-17,1542,0,2022-11-12,0-K113, زمین , مزارشریف: چغدک , فروش | 80$ فی متر   ,Dollar
3070,2022-04-17,1542,0,2022-11-12,0-H57, حویلی , مزارشریف: بخدی 2   ," فروش | 84,000$ با جور آمد   ",Dollar
3068,2022-04-16,1525,0,2022-04-23,0-H49, حویلی , مزارشریف: دشت شور   ," فروش | 34,000$ با جور آمد   ",Dollar
3064,2022-04-16,1510,2,2022-11-12,0-H126, حویلی , مزارشریف:شهرک خالد   ," فروش | 32,000$ با جور آمد   ",Dollar
3055,2022-04-15,1562,1,2022-04-15,0-H44, حویلی , مزارشریف: نوشاد چهارم   ," فروش  | 16,000& با جور آمد   ",Dollar
3053,2022-04-15,1559,0,2022-11-12,0-H40, حویلی , مزارشریف: پروژه اس   ," فروش  | 23,000$ با جور آمد   ",Dollar
3051,2022-04-15,1519,0,2022-04-17,0-K101, زمین , مزارشریف: گذر تومن , فروش | 320$ فی متر   ,Dollar
3045,2022-04-14,1620,0,2022-04-14,0-K111, زمین , مزارشریف: بابه یادگار , فروش | 80$ فی متر   ,Dollar
3043,2022-04-13,1662,0,,0-S8, سرایی , مزارشریف: کارته بخدی   , فروش  | 120$ فی متر   ,Dollar
3041,2022-04-13,1666,0,2022-04-13,0-H38, حویلی , مزارشریف: دشت شور   ," فروش  | 80,000$ با جور آمد   ",Dollar
3035,2022-04-12,1682,1,2022-04-12,0-H218, حویلی , مزارشریف: کوچه قابله پروین   ," فروش  | 380,000$ با جور آمد   ",Dollar
3025,2022-04-12,1668,0,2022-11-12,0-HG44, حویلی , مزارشریف:چوک‌فردوسی   ," گروی  | 10,000$ با جور آمد   ",Dollar
3018,2022-04-12,1628,0,2022-04-12,0-H31, حویلی , مزارشریف:چوک سلیم شهید  ," فروش | 14,000$ با جور آمد   ",Dollar
3016,2022-04-11,1568,0,2022-04-11,0-BG12, بلاک , مزارشریف: زراعت , گروی | 15000$ با جور آمد   ,Dollar
3009,2022-04-11,1561,1,2022-04-11,0-H29, حویلی , مزارشریف:کارته ایشانی  ," فروش | 25,000$ با جور آمد   ",Dollar
3007,2022-04-11,1556,0,2022-04-11,0-K110, زمین , مزارشریف: شهرک خالد , فروش | 28$ فی متر   ,Dollar
3005,2022-04-10,1561,1,2022-04-10,0-H28, حویلی , مزارشریف: شهرک خالد  ," فروش | 48,000$ با جور آمد   ",Dollar
3000,2022-04-10,1570,0,2022-04-10,0-K109, زمین , مزارشریف:قلعه غازی نساجی , فروش | 180$ فی متر   ,Dollar
2998,2022-04-09,1628,0,2022-04-09,0-H3, حویلی , مزارشریف: امپراطوری باران  ," فروش | 90,000$ با جور آمد   ",Dollar
2996,2022-04-08,1617,0,2022-04-08,0-K108, زمین , مزارشریف: شهرک خالد ," فروش | 16,500$ با جور آمد   ",Dollar
2994,2022-04-07,1659,0,2022-04-07,0-K96, زمین , مزارشریف: گذر پخته فروشان , فروش | 240$ فر متر,Dollar
2992,2022-04-06,1725,0,2022-11-12,0-H180, حویلی , مزارشریف: نوآباد  ," فروش | 32,000$ با جور آمد   ",Dollar
2985,2022-04-06,1705,0,2022-04-06,0-H163, حویلی , مزارشریف: شهرک خالد  ," فروش | 38,000 با جور آمد   ",Dollar
2975,2022-04-05,1731,0,2022-04-05,0-H182, حویلی , مزارشریف: بخدی 2‌  ," فروش | 125,000$ با جور آمد",Dollar
2967,2022-04-04,1714,0,2022-04-06,0-H217, حویلی , مزارشریف: کابل فلز‌  , فروش | 350$ فی متر,Dollar
2965,2022-04-04,1732,2,2022-04-04,0-K107, زمین , مزارشریف: کوچه سیاه گرد ," فروش | 55,000 با جور آمد   ",Dollar
2963,2022-04-03,1765,0,2022-04-07,0-BG11, بلاک , مزارشریف: کارته آریانا ," گروی | 15,000$ با جور آمد   ",Dollar
2954,2022-04-03,1711,0,2022-04-05,0-H145, حویلی , مزارشریف: چوک شمع‌  ," فروش | 23,000$ با جور آمد   ",Dollar
2947,2022-04-02,1694,0,2022-04-03,0-H216, حویلی , مزارشریف: دشت شور‌  ," فروش | 13,000$ با جور آمد   ",Dollar
2940,2022-04-01,1729,1,2022-04-01,0-k106, زمین , مزارشریف: کارته ظهرالدین ‌  ," فروش | 45,000$ با جور آمد   ",Dollar
2938,2022-03-31,1721,0,2022-04-01,0-H215, حویلی , مزارشریف: چوک نور‌  ," فروش | 55,000$ با جور آمد   ",Dollar
2930,2022-03-30,1718,1,2022-03-30,0-k105, زمین , مزارشریف: شهرک خال‌  , فروش |380$ فی متر 0$   ,Dollar
